// Reference=MNI
// Cikara, 2014: self>other (11 females, mean=23.1, collapsing across moral/communication)
// Standardized name for contrast: self>celebrity 
// Subjects=21
// Van buuren, 2010: self>other (prime-minister) (11 females, mean=21.5, sd=1.9)
// Standardized name for contrast: self>celebrity 
// Subjects=19
-8	-64	4
0	52	20
-64	-52	8
-8	0	8
40	-80	0
24	-24	-16
-20	40	40
-4	-48	44
-32	-84	4
64	-48	28
44	8	16
-36	-16	36
32	52	24
12	12	64

// Yang, 2013: Self-reference>Luxun-reference (14 females, mean=22.5, 19-24)
// Standardized name for contrast: self>celebrity 
// Subjects=25
-6	56	7
-12	50	1
-3	35	4

// Wang, 2012: Self>Liu (16 females, mean=22.7, sd=1.9, 19-27) 
// Standardized name for contrast: self>celebrity 
// Subjects=32
0	40	18

// Wang, 2016: self>Hu Jintao (16 females, mean=22.3, 19-30, sd=2.35) 
// Standardized name for contrast: self>celebrity 
// Subjects=27
-3	57	-3
-18	22.5	9
-24	-61.5	18
25.5	57	27
10.5	18	61.5
30	-52.5	0

// Wu, 2010: Self>other (15 females, mean=19.8, sd=1.4, Han+Tibetan)   
// Standardized name for contrast: self>celebrity 
// Subjects=31
-7.69	43.43	-3.15
7.33	31.8	-13.46
0.82	53.47	-11.01
-17.83	45.08	49.53
-15.86	44.8	34.95
-20.3	53.73	27.42

// Yang, 2016: (EPS+ ENS)>(EPC+ ENC) (12 females, mean=20.1, sd=1.3)  
// Standardized name for contrast: self>celebrity 
// Subjects=25
-43.38	62.76	-1.09
-40.1	25.88	-5.34
-14.56	-48.77	32.98
-7.81	-88.33	45.75
-26.82	-46.19	3.8
-68.11	-34.92	-11.18
-61.14	-50.93	23.91
-27.44	-95.27	29.96

// Yaoi, 2015: Evaluation Task: Self>Naoto Kan (mean=23.3, sd=4) 
// Standardized name for contrast: self>celebrity 
// Subjects=18
-8	48	0
-6	38	2
10	44	20
-8	-26	48
-4	-14	-2
-20	-40	54
12	-64	-24
8	-54	-6
20	-56	-14
-52	-58	0
-22	-62	-32
-50	-68	4
52	-52	-6
44	-50	-10
38	-36	-12
34	-28	-6
34	-20	-12

// Yoshimura, 2009: Self>Other (8 females, mean=23.3, sd=2.7) 
// Standardized name for contrast: self>celebrity 
// Subjects=15
-18.52	-21.34	-17.85

// Zhang, 2006: Self>LuXun (3 females, mean=20.4, 18-22, experiment1)  
// Standardized name for contrast: self>celebrity 
// Subjects=7
-5.49	57.99	3.22
-1.06	52.24	10.43
-12.02	48.83	-2.49
3.19	49.51	3.91
