// Subjects// Reference=MNI
// Benoit, 2010: self>syllables (5 females, mean=24.2, range=19.4-31, Study phase)
// Standardized name for contrast: self>nonPerson 
// Subjects=13
// Standardized name for contrast: self>nonPerson 
// Subjects=50
24	57	12 
-24	45	21
36	33	33
39	-18	54 
-30	15	-15 
6	30	21
-6	12	63
-30	-45	42
-54	-9	18
-12	-54	-18

// Zhang, 2006: Self>Semantic (3 females, mean=20.4, 18-22, experiment1)  
// Standardized name for contrast: self>nonPerson 
// Subjects=7
3.14	62.27	2.65
9.68	53.99	5.59
-.68	50.69	39.72
1.2	55.21	19.07

// Zhang, 2006: Self>Semantic (experiment2, 4 females, mean=20.4, 18-22)  
// Standardized name for contrast: self>nonPerson 
// Subjects=7
25.32	38.23	42.75
-18.04	-57.13	12.58
1.02	58.22	5.32
9.69	51.87	5.8
7.72	59.9	22.97

// Zhang, 2015: self>semantic (HC, 9 females, mean=29.95, sd=10.99) 
// Standardized name for contrast: self>nonPerson 
// Subjects=21
-2	62	14	
-18	56	32	
-20	50	38	
-6	-56	32	
-2	-18	34	
12	-70	60	
-52	-64	38	
-46	-56	24	
-48	-60	32	
26	-82	-34	
42	-44	62
58	-26	52
38	-36	42
